,link
5080,https://www.sciencedirect.com/science/article/pii/S0022489818300454
5081,https://www.sciencedirect.com/science/article/pii/S2212827121001657
5082,https://www.sciencedirect.com/science/article/pii/S0740547221001653
5083,https://www.sciencedirect.com/science/article/pii/S0020138307003634
5084,https://www.sciencedirect.com/science/article/pii/S1359431121007080
5085,https://www.sciencedirect.com/science/article/pii/S0959652620305382
5086,https://www.sciencedirect.com/science/article/pii/S037673882031485X
5087,https://www.sciencedirect.com/science/article/pii/S002197972031105X
5088,https://www.sciencedirect.com/science/article/pii/B9780081005965222786
5089,https://www.sciencedirect.com/science/article/pii/S0022286019301024
5090,https://www.sciencedirect.com/science/article/pii/S030626192031076X
5091,https://www.sciencedirect.com/science/article/pii/S2212827120304285
5092,https://www.sciencedirect.com/science/article/pii/S036083522100512X
5093,https://www.sciencedirect.com/science/article/pii/B978012819610600003X
5094,https://www.sciencedirect.com/science/article/pii/S1462901119303909
5095,https://www.sciencedirect.com/science/article/pii/S0301421512008385
5096,https://www.sciencedirect.com/science/article/pii/B9780128226964000176
5097,https://www.sciencedirect.com/science/article/pii/S2352146517305720
5098,https://www.sciencedirect.com/science/article/pii/S0034425721000821
5099,https://www.sciencedirect.com/science/article/pii/S2666188820300228
5100,https://www.sciencedirect.com/science/article/pii/S0360544221004126
5101,https://www.sciencedirect.com/science/article/pii/S2352152X2032051X
5102,https://www.sciencedirect.com/science/article/pii/S1748013221000827
5103,https://www.sciencedirect.com/science/article/pii/S2210670721001141
5104,https://www.sciencedirect.com/science/article/pii/S1876610219302954
5105,https://www.sciencedirect.com/science/article/pii/S1364032117303386
5106,https://www.sciencedirect.com/science/article/pii/S2212827115000633
5107,https://www.sciencedirect.com/science/article/pii/S0196890418303996
5108,https://www.sciencedirect.com/science/article/pii/S0959652616301639
5109,https://www.sciencedirect.com/science/article/pii/S1876380420600155
5110,https://www.sciencedirect.com/science/article/pii/S037843202030227X
5111,https://www.sciencedirect.com/science/article/pii/S0164121218302152
5112,https://www.sciencedirect.com/science/article/pii/S1364032120302859
5113,https://www.sciencedirect.com/science/article/pii/S1053810007000347
5114,https://www.sciencedirect.com/science/article/pii/S1367593120300259
5115,https://www.sciencedirect.com/science/article/pii/S0959652621030596
5116,https://www.sciencedirect.com/science/article/pii/S0168169921004592
5117,https://www.sciencedirect.com/science/article/pii/S0973082615000939
5118,https://www.sciencedirect.com/science/article/pii/S221067071930263X
5119,https://www.sciencedirect.com/science/article/pii/S1044028317300662
5120,https://www.sciencedirect.com/science/article/pii/S2405896317314301
5121,https://www.sciencedirect.com/science/article/pii/S1364032116303264
5122,https://www.sciencedirect.com/science/article/pii/S0960148119306494
5123,https://www.sciencedirect.com/science/article/pii/S1040619006000200
5124,https://www.sciencedirect.com/science/article/pii/S0040162520311355
5125,https://www.sciencedirect.com/science/article/pii/S0926580510001718
5126,https://www.sciencedirect.com/science/article/pii/S0957582020319662
5127,https://www.sciencedirect.com/science/article/pii/S187705092100288X
5128,https://www.sciencedirect.com/science/article/pii/S0021925820576977
5129,https://www.sciencedirect.com/science/article/pii/S221128551930391X
5130,https://www.sciencedirect.com/science/article/pii/S0065211321000286
5131,https://www.sciencedirect.com/science/article/pii/S0377221719302279
5132,https://www.sciencedirect.com/science/article/pii/S1389128620311579
5133,https://www.sciencedirect.com/science/article/pii/S0360128504000371
5134,https://www.sciencedirect.com/science/article/pii/S0306261916313551
5135,https://www.sciencedirect.com/science/article/pii/S2210670721000147
5136,https://www.sciencedirect.com/science/article/pii/S1040619019301277
5137,https://www.sciencedirect.com/science/article/pii/S2210537915000396
5138,https://www.sciencedirect.com/science/article/pii/S0378775320310120
5139,https://www.sciencedirect.com/science/article/pii/S1478409218303418
5140,https://www.sciencedirect.com/science/article/pii/S0306261914008940
5141,https://www.sciencedirect.com/science/article/pii/S1350449512000254
5142,https://www.sciencedirect.com/science/article/pii/S0304389420320343
5143,https://www.sciencedirect.com/science/article/pii/B9780128213537000120
5144,https://www.sciencedirect.com/science/article/pii/S1364032121002021
5145,https://www.sciencedirect.com/science/article/pii/S1570794605800732
5146,https://www.sciencedirect.com/science/article/pii/S1877050920309078
5147,https://www.sciencedirect.com/science/article/pii/S1876610217332617
5148,https://www.sciencedirect.com/science/article/pii/S0304380015003233
5149,https://www.sciencedirect.com/science/article/pii/S0001457521004619
5150,https://www.sciencedirect.com/science/article/pii/S0022000010001236
5151,https://www.sciencedirect.com/science/article/pii/S0020025521003133
5152,https://www.sciencedirect.com/science/article/pii/S187705092102024X
5153,https://www.sciencedirect.com/science/article/pii/S0165993619302614
5154,https://www.sciencedirect.com/science/article/pii/S2352484721009082
5155,https://www.sciencedirect.com/science/article/pii/S001085452030062X
5156,https://www.sciencedirect.com/science/article/pii/S0022030219306216
5157,https://www.sciencedirect.com/science/article/pii/S0959652619344476
5158,https://www.sciencedirect.com/science/article/pii/S1474667016422135
5159,https://www.sciencedirect.com/science/article/pii/S2213624X21001103
5160,https://www.sciencedirect.com/science/article/pii/S0892687520304015
5161,https://www.sciencedirect.com/science/article/pii/S036054422101375X
5162,https://www.sciencedirect.com/science/article/pii/S1364032116305329
5163,https://www.sciencedirect.com/science/article/pii/S0093691X13004950
5164,https://www.sciencedirect.com/science/article/pii/S0960148116300301
5165,https://www.sciencedirect.com/science/article/pii/S1364032111000244
5166,https://www.sciencedirect.com/science/article/pii/S0360319919309346
5167,https://www.sciencedirect.com/science/article/pii/S1748013221000529
5168,https://www.sciencedirect.com/science/article/pii/S2212827114005010
5169,https://www.sciencedirect.com/science/article/pii/S0950061813007940
5170,https://www.sciencedirect.com/science/article/pii/S1877050921016276
5171,https://www.sciencedirect.com/science/article/pii/S0959652620333382
5172,https://www.sciencedirect.com/science/article/pii/S2666389921001884
5173,https://www.sciencedirect.com/science/article/pii/S0006291X16306167
5174,https://www.sciencedirect.com/science/article/pii/S0378779616300785
5175,https://www.sciencedirect.com/science/article/pii/B9780128150382000062
5176,https://www.sciencedirect.com/science/article/pii/S0304419X21000822
5177,https://www.sciencedirect.com/science/article/pii/S2405601418301214
5178,https://www.sciencedirect.com/science/article/pii/S0140670105814754
5179,https://www.sciencedirect.com/science/article/pii/B9780128167137000064
5180,https://www.sciencedirect.com/science/article/pii/B978044463711600003X
5181,https://www.sciencedirect.com/science/article/pii/S1359431121009327
5182,https://www.sciencedirect.com/science/article/pii/S1364032121003464
5183,https://www.sciencedirect.com/science/article/pii/S2199853122008915
5184,https://www.sciencedirect.com/science/article/pii/S1474667015301828
5185,https://www.sciencedirect.com/science/article/pii/B9780128166390000077
5186,https://www.sciencedirect.com/science/article/pii/S2542660519302318
5187,https://www.sciencedirect.com/science/article/pii/S2212827119305554
5188,https://www.sciencedirect.com/science/article/pii/S0306261916308613
5189,https://www.sciencedirect.com/science/article/pii/S0140670105814791
5190,https://www.sciencedirect.com/science/article/pii/S2210670717311563
5191,https://www.sciencedirect.com/science/article/pii/B9781845695804500107
5192,https://www.sciencedirect.com/science/article/pii/S0140670105829662
5193,https://www.sciencedirect.com/science/article/pii/S2352854019301159
5194,https://www.sciencedirect.com/science/article/pii/S1364032113004784
5195,https://www.sciencedirect.com/science/article/pii/S0140670104947595
5196,https://www.sciencedirect.com/science/article/pii/S0140670105814766
5197,https://www.sciencedirect.com/science/article/pii/S0960852408005865
5198,https://www.sciencedirect.com/science/article/pii/S2210670718301471
5199,https://www.sciencedirect.com/science/article/pii/S0196890419308052
5200,https://www.sciencedirect.com/science/article/pii/S0010482521007381
5201,https://www.sciencedirect.com/science/article/pii/S1751731112001267
5202,https://www.sciencedirect.com/science/article/pii/S2210670719325302
5203,https://www.sciencedirect.com/science/article/pii/S209575642100101X
5204,https://www.sciencedirect.com/science/article/pii/S0306261915003608
5205,https://www.sciencedirect.com/science/article/pii/S1364032115007261
5206,https://www.sciencedirect.com/science/article/pii/B9780128176962000019
5207,https://www.sciencedirect.com/science/article/pii/S1876610217341115
5208,https://www.sciencedirect.com/science/article/pii/S1877042809003139
5209,https://www.sciencedirect.com/science/article/pii/S1876610215017543
5210,https://www.sciencedirect.com/science/article/pii/S0360544220311336
5211,https://www.sciencedirect.com/science/article/pii/S0065211320300146
5212,https://www.sciencedirect.com/science/article/pii/S0140670106803322
5213,https://www.sciencedirect.com/science/article/pii/S0040162521003899
5214,https://www.sciencedirect.com/science/article/pii/B9780128147122000051
5215,https://www.sciencedirect.com/science/article/pii/S1872580521600707
5216,https://www.sciencedirect.com/science/article/pii/S0959652620307666
5217,https://www.sciencedirect.com/science/article/pii/B9780128144473000094
5218,https://www.sciencedirect.com/science/article/pii/S0262407921020716
5219,https://www.sciencedirect.com/science/article/pii/S1364032121004950
5220,https://www.sciencedirect.com/science/article/pii/S0160791X21001457
5221,https://www.sciencedirect.com/science/article/pii/S2589721721000271
5222,https://www.sciencedirect.com/science/article/pii/S2451929420300371
5223,https://www.sciencedirect.com/science/article/pii/S0022030219301158
5224,https://www.sciencedirect.com/science/article/pii/S0007850620301360
5225,https://www.sciencedirect.com/science/article/pii/S2352710219305194
5226,https://www.sciencedirect.com/science/article/pii/S0306261908000056
5227,https://www.sciencedirect.com/science/article/pii/S2352340921002365
5228,https://www.sciencedirect.com/science/article/pii/S0140670104947613
5229,https://www.sciencedirect.com/science/article/pii/S016781162030080X
5230,https://www.sciencedirect.com/science/article/pii/S1877050920319232
5231,https://www.sciencedirect.com/science/article/pii/S2212827119300496
5232,https://www.sciencedirect.com/science/article/pii/S1464285921003540
5233,https://www.sciencedirect.com/science/article/pii/S014067010494756X
5234,https://www.sciencedirect.com/science/article/pii/S0140670104947558
5235,https://www.sciencedirect.com/science/article/pii/B9780128148914000138
5236,https://www.sciencedirect.com/science/article/pii/S0140670104947571
5237,https://www.sciencedirect.com/science/article/pii/S2352146517303629
5238,https://www.sciencedirect.com/science/article/pii/S0959378014001721
5239,https://www.sciencedirect.com/science/article/pii/S2589004221012475
5240,https://www.sciencedirect.com/science/article/pii/S1438463918307569
5241,https://www.sciencedirect.com/science/article/pii/S2213138818303552
5242,https://www.sciencedirect.com/science/article/pii/S2666911020300022
5243,https://www.sciencedirect.com/science/article/pii/S0957582019300497
5244,https://www.sciencedirect.com/science/article/pii/S1359431120331264
5245,https://www.sciencedirect.com/science/article/pii/S2451865418301297
5246,https://www.sciencedirect.com/science/article/pii/S221128551830805X
5247,https://www.sciencedirect.com/science/article/pii/S0003682X21001158
5248,https://www.sciencedirect.com/science/article/pii/S0261219419301279
5249,https://www.sciencedirect.com/science/article/pii/S1618866720307524
5250,https://www.sciencedirect.com/science/article/pii/S1364032111003418
5251,https://www.sciencedirect.com/science/article/pii/B9780128170243000015
5252,https://www.sciencedirect.com/science/article/pii/S0264275120312877
5253,https://www.sciencedirect.com/science/article/pii/S1877050921012618
5254,https://www.sciencedirect.com/science/article/pii/S2590051X21000368
5255,https://www.sciencedirect.com/science/article/pii/S1383762121001466
5256,https://www.sciencedirect.com/science/article/pii/S0969699721000053
5257,https://www.sciencedirect.com/science/article/pii/S0140670104947583
5258,https://www.sciencedirect.com/science/article/pii/S2210422420300927
5259,https://www.sciencedirect.com/science/article/pii/S0378778806001885
5260,https://www.sciencedirect.com/science/article/pii/S0009898120300498
5261,https://www.sciencedirect.com/science/article/pii/S0140670104947625
5262,https://www.sciencedirect.com/science/article/pii/S0025326X19307398
5263,https://www.sciencedirect.com/science/article/pii/S0959652619310327
5264,https://www.sciencedirect.com/science/article/pii/S1364032109001324
5265,https://www.sciencedirect.com/science/article/pii/S0925231219305375
5266,https://www.sciencedirect.com/science/article/pii/S0925231215005536
5267,https://www.sciencedirect.com/science/article/pii/S2214785321001255
5268,https://www.sciencedirect.com/science/article/pii/S0140670105811518
5269,https://www.sciencedirect.com/science/article/pii/S0306261911007240
5270,https://www.sciencedirect.com/science/article/pii/B9780128180129000046
5271,https://www.sciencedirect.com/science/article/pii/B9780128189610000016
5272,https://www.sciencedirect.com/science/article/pii/S0142941821001884
5273,https://www.sciencedirect.com/science/article/pii/S2212827118312277
5274,https://www.sciencedirect.com/science/article/pii/S2542435118302289
5275,https://www.sciencedirect.com/science/article/pii/S0925857415000476
5276,https://www.sciencedirect.com/science/article/pii/B9780128202456000124
5277,https://www.sciencedirect.com/science/article/pii/S0306261916318475
5278,https://www.sciencedirect.com/science/article/pii/S2213138821004422
5279,https://www.sciencedirect.com/science/article/pii/S0048969720312900
5280,https://www.sciencedirect.com/science/article/pii/B9780128095973005290
5281,https://www.sciencedirect.com/science/article/pii/S2405896319323997
5282,https://www.sciencedirect.com/science/article/pii/S1877050921018342
5283,https://www.sciencedirect.com/science/article/pii/S2210670721000524
5284,https://www.sciencedirect.com/science/article/pii/S240589631631552X
5285,https://www.sciencedirect.com/science/article/pii/S0264127519304630
5286,https://www.sciencedirect.com/science/article/pii/S0301420721003111
5287,https://www.sciencedirect.com/science/article/pii/S2452321616304528
5288,https://www.sciencedirect.com/science/article/pii/S2210670721003838
5289,https://www.sciencedirect.com/science/article/pii/S0016328721001312
5290,https://www.sciencedirect.com/science/article/pii/S0736584519300559
5291,https://www.sciencedirect.com/science/article/pii/S1876610215027460
5292,https://www.sciencedirect.com/science/article/pii/S2666659621000081
5293,https://www.sciencedirect.com/science/article/pii/S0032591014009814
5294,https://www.sciencedirect.com/science/article/pii/S0264837719314048
5295,https://www.sciencedirect.com/science/article/pii/S0001457510003143
5296,https://www.sciencedirect.com/science/article/pii/S2352146517303654
5297,https://www.sciencedirect.com/science/article/pii/S2352179121000843
5298,https://www.sciencedirect.com/science/article/pii/S0933365716300598
5299,https://www.sciencedirect.com/science/article/pii/S1364032117312406
5300,https://www.sciencedirect.com/science/article/pii/S1364032117312406
5301,https://www.sciencedirect.com/science/article/pii/S2199853122002657
5302,https://www.sciencedirect.com/science/article/pii/S0933365716300598
5303,https://www.sciencedirect.com/science/article/pii/S0019057820305437
5304,https://www.sciencedirect.com/science/article/pii/S0032591014009814
5305,https://www.sciencedirect.com/science/article/pii/S1751731107283879
5306,https://www.sciencedirect.com/science/article/pii/S2352146517303654
5307,https://www.sciencedirect.com/science/article/pii/S1877050920319220
5308,https://www.sciencedirect.com/science/article/pii/S0160791X19302933
5309,https://www.sciencedirect.com/science/article/pii/S2210670720308696
5310,https://www.sciencedirect.com/science/article/pii/S2468312421000109
5311,https://www.sciencedirect.com/science/article/pii/S1875389215004174
5312,https://www.sciencedirect.com/science/article/pii/S0926669021001424
5313,https://www.sciencedirect.com/science/article/pii/S1877050921015830
5314,https://www.sciencedirect.com/science/article/pii/S074301672100125X
5315,https://www.sciencedirect.com/science/article/pii/S0378429021001398
5316,https://www.sciencedirect.com/science/article/pii/S0378595515002117
5317,https://www.sciencedirect.com/science/article/pii/S2590332220305947
5318,https://www.sciencedirect.com/science/article/pii/S0370157321002763
5319,https://www.sciencedirect.com/science/article/pii/S1367578818302086
5320,https://www.sciencedirect.com/science/article/pii/S0301479721004357
5321,https://www.sciencedirect.com/science/article/pii/S0038092X11003379
5322,https://www.sciencedirect.com/science/article/pii/S1537511020301252
5323,https://www.sciencedirect.com/science/article/pii/B9780128161692000201
5324,https://www.sciencedirect.com/science/article/pii/S2352484721009185
5325,https://www.sciencedirect.com/science/article/pii/S0959652618310060
5326,https://www.sciencedirect.com/science/article/pii/S2351978920300949
5327,https://www.sciencedirect.com/science/article/pii/S0920586119305644
5328,https://www.sciencedirect.com/science/article/pii/S0140670105814730
5329,https://www.sciencedirect.com/science/article/pii/S2210670717313318
5330,https://www.sciencedirect.com/science/article/pii/S138589472101127X
5331,https://www.sciencedirect.com/science/article/pii/S0048969720341528
5332,https://www.sciencedirect.com/science/article/pii/B9780323851510000117
5333,https://www.sciencedirect.com/science/article/pii/S2210670721001293
5334,https://www.sciencedirect.com/science/article/pii/S0004370218304909
5335,https://www.sciencedirect.com/science/article/pii/S0094576520302988
5336,https://www.sciencedirect.com/science/article/pii/S0950061820323448
5337,https://www.sciencedirect.com/science/article/pii/B9780081025574000062
5338,https://www.sciencedirect.com/science/article/pii/S2352710219303110
5339,https://www.sciencedirect.com/science/article/pii/S002954932030460X
5340,https://www.sciencedirect.com/science/article/pii/S0045790621003669
5341,https://www.sciencedirect.com/science/article/pii/S0960148119317185
5342,https://www.sciencedirect.com/science/article/pii/S1877050920319062
5343,https://www.sciencedirect.com/science/article/pii/S235214652030435X
5344,https://www.sciencedirect.com/science/article/pii/S0168169917314394
5345,https://www.sciencedirect.com/science/article/pii/B9780128173541000016
5346,https://www.sciencedirect.com/science/article/pii/S2210670721000949
5347,https://www.sciencedirect.com/science/article/pii/S187661021830465X
5348,https://www.sciencedirect.com/science/article/pii/S092849311300636X
5349,https://www.sciencedirect.com/science/article/pii/S0140670106823039
5350,https://www.sciencedirect.com/science/article/pii/S187770581632327X
5351,https://www.sciencedirect.com/science/article/pii/S221067071831905X
5352,https://www.sciencedirect.com/science/article/pii/S2210784316300614
5353,https://www.sciencedirect.com/science/article/pii/S0360835220300085
5354,https://www.sciencedirect.com/science/article/pii/S1751731115002670
5355,https://www.sciencedirect.com/science/article/pii/S0896627321005067
5356,https://www.sciencedirect.com/science/article/pii/S0168169916306275
5357,https://www.sciencedirect.com/science/article/pii/S0022509619306106
5358,https://www.sciencedirect.com/science/article/pii/S2405896321023302
5359,https://www.sciencedirect.com/science/article/pii/S0164121221000042
5360,https://www.sciencedirect.com/science/article/pii/S2352484717301890
5361,https://www.sciencedirect.com/science/article/pii/S1389128621003960
5362,https://www.sciencedirect.com/science/article/pii/S2212827116001682
5363,https://www.sciencedirect.com/science/article/pii/S0753332221011379
5364,https://www.sciencedirect.com/science/article/pii/S2210670718312228
5365,https://www.sciencedirect.com/science/article/pii/S0166361520306242
5366,https://www.sciencedirect.com/science/article/pii/S2212827115000372
5367,https://www.sciencedirect.com/science/article/pii/S0255270108000949
5368,https://www.sciencedirect.com/science/article/pii/S0308597X21002207
5369,https://www.sciencedirect.com/science/article/pii/B978012822349900016X
5370,https://www.sciencedirect.com/science/article/pii/B9780128114605000042
5371,https://www.sciencedirect.com/science/article/pii/S095965261831775X
5372,https://www.sciencedirect.com/science/article/pii/S0263224118304743
5373,https://www.sciencedirect.com/science/article/pii/S0304389420321919
5374,https://www.sciencedirect.com/science/article/pii/S0959652621021910
5375,https://www.sciencedirect.com/science/article/pii/S0140366419313143
5376,https://www.sciencedirect.com/science/article/pii/S037877881933751X
5377,https://www.sciencedirect.com/science/article/pii/S1361920914000546
5378,https://www.sciencedirect.com/science/article/pii/S0959652615006526
5379,https://www.sciencedirect.com/science/article/pii/S1742706121006486
5380,https://www.sciencedirect.com/science/article/pii/S2300396016300799
5381,https://www.sciencedirect.com/science/article/pii/S0167923619301265
5382,https://www.sciencedirect.com/science/article/pii/S2452321617300161
5383,https://www.sciencedirect.com/science/article/pii/S0278612516300024
5384,https://www.sciencedirect.com/science/article/pii/S0065250420300453
5385,https://www.sciencedirect.com/science/article/pii/S0360131521001597
5386,https://www.sciencedirect.com/science/article/pii/S221067072100398X
5387,https://www.sciencedirect.com/science/article/pii/S2351978919308418
5388,https://www.sciencedirect.com/science/article/pii/S0926580521002910
5389,https://www.sciencedirect.com/science/article/pii/S1383586621007292
5390,https://www.sciencedirect.com/science/article/pii/S2352854021000784
5391,https://www.sciencedirect.com/science/article/pii/S0098135419301899
5392,https://www.sciencedirect.com/science/article/pii/S2352012421003386
5393,https://www.sciencedirect.com/science/article/pii/S2210670721003589
5394,https://www.sciencedirect.com/science/article/pii/S147466701630903X
5395,https://www.sciencedirect.com/science/article/pii/S1364032116307341
5396,https://www.sciencedirect.com/science/article/pii/S1364032117306093
5397,https://www.sciencedirect.com/science/article/pii/S1877705817318477
5398,https://www.sciencedirect.com/science/article/pii/S0140670104947546
5399,https://www.sciencedirect.com/science/article/pii/S2352467721000217
5400,https://www.sciencedirect.com/science/article/pii/S0013795221003306
5401,https://www.sciencedirect.com/science/article/pii/S0378720620303232
5402,https://www.sciencedirect.com/science/article/pii/S031359261930222X
5403,https://www.sciencedirect.com/science/article/pii/S0048969717300347
5404,https://www.sciencedirect.com/science/article/pii/S1364032121003063
5405,https://www.sciencedirect.com/science/article/pii/S0959652621010891
5406,https://www.sciencedirect.com/science/article/pii/S0308597X20302062
5407,https://www.sciencedirect.com/science/article/pii/S0360544218317432
5408,https://www.sciencedirect.com/science/article/pii/S0306261916314325
5409,https://www.sciencedirect.com/science/article/pii/S0169204616300986
5410,https://www.sciencedirect.com/science/article/pii/S1877050919314504
5411,https://www.sciencedirect.com/science/article/pii/S095219761500130X
5412,https://www.sciencedirect.com/science/article/pii/S0013468617317127
5413,https://www.sciencedirect.com/science/article/pii/S2352710221010810
5414,https://www.sciencedirect.com/science/article/pii/S1932227519300096
5415,https://www.sciencedirect.com/science/article/pii/S0048969720383042
5416,https://www.sciencedirect.com/science/article/pii/S0378432010002629
5417,https://www.sciencedirect.com/science/article/pii/S1364032115016421
5418,https://www.sciencedirect.com/science/article/pii/S0378432020302281
5419,https://www.sciencedirect.com/science/article/pii/S1568494621005895
5420,https://www.sciencedirect.com/science/article/pii/S1090023313005194
5421,https://www.sciencedirect.com/science/article/pii/S0166497220300833
5422,https://www.sciencedirect.com/science/article/pii/S1364032115002191
5423,https://www.sciencedirect.com/science/article/pii/S1537511020302026
5424,https://www.sciencedirect.com/science/article/pii/S0959652619336546
5425,https://www.sciencedirect.com/science/article/pii/S0306261920307558
5426,https://www.sciencedirect.com/science/article/pii/S2211912418300130
5427,https://www.sciencedirect.com/science/article/pii/S096014811930059X
5428,https://www.sciencedirect.com/science/article/pii/S0378778809001406
5429,https://www.sciencedirect.com/science/article/pii/S2212827118301173
5430,https://www.sciencedirect.com/science/article/pii/S0167739X19322678
5431,https://www.sciencedirect.com/science/article/pii/S0255270120305249
5432,https://www.sciencedirect.com/science/article/pii/S0140670104947601
5433,https://www.sciencedirect.com/science/article/pii/S0360835221005672
5434,https://www.sciencedirect.com/science/article/pii/S0959652620340592
5435,https://www.sciencedirect.com/science/article/pii/S2212827119302501
5436,https://www.sciencedirect.com/science/article/pii/S1541461214003322
5437,https://www.sciencedirect.com/science/article/pii/S1877050921010905
5438,https://www.sciencedirect.com/science/article/pii/S235197891730402X
5439,https://www.sciencedirect.com/science/article/pii/S1877050916315022
5440,https://www.sciencedirect.com/science/article/pii/S2212827121010301
5441,https://www.sciencedirect.com/science/article/pii/S2590198221000786
5442,https://www.sciencedirect.com/science/article/pii/S0959152408001194
5443,https://www.sciencedirect.com/science/article/pii/S1364032121001428
5444,https://www.sciencedirect.com/science/article/pii/S0921800915000956
5445,https://www.sciencedirect.com/science/article/pii/S2211381911000646
5446,https://www.sciencedirect.com/science/article/pii/S2212567115002439
5447,https://www.sciencedirect.com/science/article/pii/S1364032112000688
5448,https://www.sciencedirect.com/science/article/pii/B9780081024829000095
5449,https://www.sciencedirect.com/science/article/pii/S0140366419318882
5450,https://www.sciencedirect.com/science/article/pii/S0167610520302713
5451,https://www.sciencedirect.com/science/article/pii/S2212827117303487
5452,https://www.sciencedirect.com/science/article/pii/S0167844220304651
5453,https://www.sciencedirect.com/science/article/pii/S0040162521003255
5454,https://www.sciencedirect.com/science/article/pii/S1568494621008632
5455,https://www.sciencedirect.com/science/article/pii/S1474667017361463
5456,https://www.sciencedirect.com/science/article/pii/S0268401219302014
5457,https://www.sciencedirect.com/science/article/pii/S1359028619300889
5458,https://www.sciencedirect.com/science/article/pii/S0959652616307417
5459,https://www.sciencedirect.com/science/article/pii/S0140670105804345
5460,https://www.sciencedirect.com/science/article/pii/S0144164722000897
5461,https://www.sciencedirect.com/science/article/pii/S1389934118303708
5462,https://www.sciencedirect.com/science/article/pii/S0164121216301467
5463,https://www.sciencedirect.com/science/article/pii/S0019850121000730
5464,https://www.sciencedirect.com/science/article/pii/S2666675820300151
5465,https://www.sciencedirect.com/science/article/pii/S1877705817317058
5466,https://www.sciencedirect.com/science/article/pii/S2405896315030372
5467,https://www.sciencedirect.com/science/article/pii/S0360319905000868
5468,https://www.sciencedirect.com/science/article/pii/S1352231016301406
5469,https://www.sciencedirect.com/science/article/pii/B9780128236963000180
5470,https://www.sciencedirect.com/science/article/pii/S1876610217358903
5471,https://www.sciencedirect.com/science/article/pii/S0306261915014324
5472,https://www.sciencedirect.com/science/article/pii/S2096511721000013
5473,https://www.sciencedirect.com/science/article/pii/S0079633610000264
5474,https://www.sciencedirect.com/science/article/pii/S0964569121001289
5475,https://www.sciencedirect.com/science/article/pii/S1040619018303142
5476,https://www.sciencedirect.com/science/article/pii/S0956053X19305823
5477,https://www.sciencedirect.com/science/article/pii/S1364032117312145
5478,https://www.sciencedirect.com/science/article/pii/S0959652621014360
5479,https://www.sciencedirect.com/science/article/pii/S1472811719300734
5480,https://www.sciencedirect.com/science/article/pii/S0959652621019247
5481,https://www.sciencedirect.com/science/article/pii/S095915241200128X
5482,https://www.sciencedirect.com/science/article/pii/S0301479720300797
5483,https://www.sciencedirect.com/science/article/pii/S2210670721002912
5484,https://www.sciencedirect.com/science/article/pii/S0306261921001471
5485,https://www.sciencedirect.com/science/article/pii/B9780128170526000124
5486,https://www.sciencedirect.com/science/article/pii/S0957417413002649
5487,https://www.sciencedirect.com/science/article/pii/S0016718521001135
5488,https://www.sciencedirect.com/science/article/pii/S0140670106802286
5489,https://www.sciencedirect.com/science/article/pii/S1876610219313712
5490,https://www.sciencedirect.com/science/article/pii/B9780128213261000073
5491,https://www.sciencedirect.com/science/article/pii/B9780128168080000123
5492,https://www.sciencedirect.com/science/article/pii/S0925231205004285
5493,https://www.sciencedirect.com/science/article/pii/S0020138317306460
5494,https://www.sciencedirect.com/science/article/pii/S0959652618303834
5495,https://www.sciencedirect.com/science/article/pii/S2095496417603376
5496,https://www.sciencedirect.com/science/article/pii/S0140670105804400
5497,https://www.sciencedirect.com/science/article/pii/S2212827118301598
5498,https://www.sciencedirect.com/science/article/pii/S1878029616301517
5499,https://www.sciencedirect.com/science/article/pii/S1877050921019293
5500,https://www.sciencedirect.com/science/article/pii/S0020138317306460
5501,https://www.sciencedirect.com/science/article/pii/S0360544220325044
5502,https://www.sciencedirect.com/science/article/pii/S2214629621003042
5503,https://www.sciencedirect.com/science/article/pii/S0196890420301631
5504,https://www.sciencedirect.com/science/article/pii/S0926580520311006
5505,https://www.sciencedirect.com/science/article/pii/S014486172030895X
5506,https://www.sciencedirect.com/science/article/pii/B978012409548910212X
5507,https://www.sciencedirect.com/science/article/pii/B9780128144473000215
5508,https://www.sciencedirect.com/science/article/pii/S0959652620304340
5509,https://www.sciencedirect.com/science/article/pii/S0306261915015743
5510,https://www.sciencedirect.com/science/article/pii/S0950061820338617
5511,https://www.sciencedirect.com/science/article/pii/S0140670105804394
5512,https://www.sciencedirect.com/science/article/pii/S0920410520312869
5513,https://www.sciencedirect.com/science/article/pii/S0956566321000439
5514,https://www.sciencedirect.com/science/article/pii/S0378377417302597
5515,https://www.sciencedirect.com/science/article/pii/B978044462709400004X
5516,https://www.sciencedirect.com/science/article/pii/S003707380500432X
5517,https://www.sciencedirect.com/science/article/pii/S1002016018600396
5518,https://www.sciencedirect.com/science/article/pii/S0024630117303710
5519,https://www.sciencedirect.com/science/article/pii/S0921344921003657
5520,https://www.sciencedirect.com/science/article/pii/B9780128197745000151
5521,https://www.sciencedirect.com/science/article/pii/S0925753521000357
5522,https://www.sciencedirect.com/science/article/pii/S0959652621002985
5523,https://www.sciencedirect.com/science/article/pii/S1570870518305626
5524,https://www.sciencedirect.com/science/article/pii/S0926580520310311
5525,https://www.sciencedirect.com/science/article/pii/S0140670104900781
5526,https://www.sciencedirect.com/science/article/pii/S002203020970459X
5527,https://www.sciencedirect.com/science/article/pii/S2352467720302940
5528,https://www.sciencedirect.com/science/article/pii/S0301421520303669
